Nombre de la imagen,Peso real (g),Peso estimado (g),RMSE (g)
CUY_01_035_10,535.23856,747.8534145675519,212.6148545675519
CUY_01_026_13,734.81904,885.9676196408785,151.14857964087855
CUY_01_035_01,535.23856,686.1157284287838,150.87716842878376
CUY_01_035_12,535.23856,602.1015576007694,66.8629976007694
CUY_01_035_15,535.23856,672.9619946122765,137.7234346122765
CUY_01_026_16,734.81904,753.1573394935629,18.338299493562886
CUY_01_026_14,734.81904,849.4766161499227,114.65757614992276
CUY_01_026_15,734.81904,713.2718240499601,21.547215950039913
CUY_01_035_09,535.23856,753.3694964906033,218.1309364906033
CUY_01_026_17,734.81904,854.5683840788934,119.74934407889339
CUY_01_035_14,535.23856,696.5114212837653,161.27286128376534
CUY_01_035_07,535.23856,637.107462112442,101.86890211244202
CUY_01_035_06,535.23856,801.1048208247024,265.8662608247024
CUY_01_035_04,535.23856,756.127537452129,220.88897745212898
CUY_01_035_02,535.23856,695.0263223044823,159.78776230448227
CUY_01_066_02,381.01728,700.1180902334528,319.10081023345276
CUY_01_049_07,408.2328,475.65598736466706,67.42318736466706
CUY_01_049_08,408.2328,504.08502496808603,95.85222496808603
CUY_01_043_15,1097.69264,1082.0006849062452,15.691955093754814
CUY_01_043_10,1097.69264,865.6005479249962,232.09209207500373
CUY_01_066_10,381.01728,662.7784587543354,281.76117875433533
CUY_01_043_04,1097.69264,859.235838013783,238.456801986217
CUY_01_043_07,1097.69264,1277.1851221834504,179.49248218345042
CUY_01_043_16,1097.69264,883.6338926734336,214.0587473265664
CUY_01_049_06,408.2328,458.2591136073509,50.026313607350914
CUY_01_049_02,408.2328,534.6356325419094,126.40283254190945
CUY_01_066_08,381.01728,662.7784587543354,281.76117875433533
CUY_01_043_08,1097.69264,992.8947461492604,104.79789385073957
CUY_01_049_04,408.2328,600.1921446274055,191.95934462740547
CUY_01_043_12,1097.69264,782.8593190792245,314.83332092077546
CUY_01_049_01,408.2328,606.7690115356592,198.53621153565916
CUY_01_043_01,1097.69264,962.9806095665583,134.71203043344167
CUY_01_066_06,381.01728,570.9144790358247,189.89719903582466
CUY_01_049_03,408.2328,744.6710596119452,336.4382596119452
CUY_01_066_07,381.01728,564.3376121275711,183.32033212757108
CUY_01_043_02,1097.69264,1177.6834905714838,79.99085057148386
CUY_01_043_11,1097.69264,784.1322610614671,313.56037893853284
CUY_01_049_10,408.2328,539.3030864767991,131.07028647679908
CUY_01_043_18,1097.69264,898.272725469224,199.41991453077594
CUY_01_066_04,381.01728,637.107462112442,256.090182112442
CUY_01_043_14,1097.69264,842.0511212535073,255.6415187464927
CUY_01_066_01,381.01728,620.7713733403282,239.75409334032815
CUY_01_066_09,381.01728,686.1157284287838,305.09844842878374
CUY_01_066_03,381.01728,789.8604999815591,408.84321998155906
CUY_01_043_17,1097.69264,797.7103088720553,299.9823311279447
CUY_01_043_05,1097.69264,992.8947461492604,104.79789385073957
CUY_01_043_06,1097.69264,1069.271265083819,28.421374916181094
CUY_01_043_03,1097.69264,952.1606027174959,145.53203728250412
CUY_01_049_09,408.2328,724.7283018901439,316.49550189014394
CUY_01_049_05,408.2328,467.80617847417074,59.57337847417074
CUY_01_066_05,381.01728,653.8678648786369,272.8505848786368
CUY_01_043_09,1097.69264,1081.1520569180834,16.540583081916566
CUY_01_043_13,1097.69264,923.307251119996,174.38538888000403
CUY_01_101_08,489.87936,571.7631070239864,81.88374702398642
CUY_01_066_11,381.01728,684.2063154554198,303.1890354554198
CUY_01_101_09,489.87936,499.8418850272772,9.962525027277195
CUY_01_113_06,625.95696,729.8200698191145,103.86310981911447
CUY_01_083_04,145.14944,263.4989903242268,118.34955032422678
CUY_01_082_03,172.36496,353.0292430752926,180.6642830752926
CUY_01_113_03,625.95696,687.3886704110264,61.431710411026415
CUY_01_101_01,489.87936,661.9298307661736,172.0504707661736
CUY_01_083_07,145.14944,263.4989903242268,118.34955032422678
CUY_01_102_14,322.05032,427.70850603352756,105.65818603352756
CUY_01_083_06,145.14944,279.19860810521936,134.04916810521937
CUY_01_083_02,145.14944,280.0472360933811,134.89779609338112
CUY_01_082_01,172.36496,374.0327857822962,201.66782578229618
CUY_01_101_15,489.87936,491.7799191397405,1.9005591397404942
CUY_01_083_09,145.14944,319.0841235488221,173.9346835488221
CUY_01_083_05,145.14944,322.26647850442873,177.11703850442873
CUY_01_113_07,625.95696,774.3730391976069,148.4160791976069
CUY_01_101_05,489.87936,504.9336529562478,15.054292956247764
CUY_01_101_14,489.87936,617.801175381762,127.92181538176203
CUY_01_102_11,322.05032,595.7368476895563,273.68652768955627
CUY_01_082_09,172.36496,350.48335911080727,178.11839911080727
CUY_01_082_05,172.36496,382.3069086668733,209.94194866687332
CUY_01_102_13,322.05032,524.0277826898874,201.97746268988743
CUY_01_082_08,172.36496,450.6214617138951,278.2565017138951
CUY_01_101_13,489.87936,504.9336529562478,15.054292956247764
CUY_01_101_06,489.87936,476.08030135874793,13.799058641252088
CUY_01_102_09,322.05032,650.8976669200707,328.8473469200707
CUY_01_101_04,489.87936,519.7846427490786,29.905282749078538
CUY_01_113_08,625.95696,748.4898855586732,122.53292555867324
CUY_01_113_05,625.95696,893.6052715343343,267.6483115343343
CUY_01_082_11,172.36496,561.3674141690049,389.00245416900486
CUY_01_102_12,322.05032,440.6500828529944,118.59976285299439
CUY_01_113_10,625.95696,702.663974197938,76.70701419793807
CUY_01_113_01,625.95696,779.0404931324966,153.08353313249665
CUY_01_082_07,172.36496,289.3821439631605,117.0171839631605
CUY_01_101_17,489.87936,779.676964123618,289.79760412361793
CUY_01_113_02,625.95696,832.0797423926067,206.12278239260672
CUY_01_101_02,489.87936,517.6630727786742,27.783712778674158
CUY_01_113_09,625.95696,744.6710596119452,118.71409961194524
CUY_01_101_10,489.87936,543.1219124235271,53.24255242352706
CUY_01_082_06,172.36496,302.96019177374865,130.59523177374865
CUY_01_102_05,322.05032,522.7548407076448,200.7045207076448
CUY_01_102_04,322.05032,504.08502496808603,182.03470496808603
CUY_01_102_07,322.05032,538.2423014915969,216.1919814915969
CUY_01_082_02,172.36496,314.41666961393247,142.05170961393247
CUY_01_113_11,625.95696,636.4709911213207,10.514031121320727
CUY_01_101_18,489.87936,533.7870045537477,43.90764455374767
CUY_01_102_08,322.05032,499.8418850272772,177.79156502727722
CUY_01_113_04,625.95696,677.2051345530853,51.24817455308528
CUY_01_101_16,489.87936,496.4473730746302,6.568013074630187
CUY_01_101_11,489.87936,512.3591478526632,22.479787852663208
CUY_01_101_03,489.87936,594.0395917132327,104.16023171323263
CUY_01_102_10,322.05032,494.5379601012662,172.4876401012662
CUY_01_083_01,145.14944,249.2844715225173,104.1350315225173
CUY_01_082_04,172.36496,351.331987098969,178.96702709896903
CUY_01_102_06,322.05032,565.1862401157329,243.13592011573286
CUY_01_082_10,172.36496,295.3225398802928,122.95757988029283
CUY_01_101_07,489.87936,574.7333049825527,84.85394498255266
CUY_01_101_12,489.87936,548.2136803524976,58.33432035249757
CUY_01_083_08,145.14944,270.71232822360173,125.56288822360173
CUY_01_066_12,381.01728,665.3243427188206,284.3070627188206
CUY_01_083_03,145.14944,263.4989903242268,118.34955032422678
CUY_01_102_03,322.05032,582.158799878968,260.108479878968
