Nombre de la imagen,Peso real (g),Peso estimado (g),RMSE (g)
B_CUY_01_065_01,390.08912,568.7590111946688,178.66989119466882
B_CUY_01_045_15,934.39952,741.3772079370553,193.0223120629447
B_CUY_01_026_10,734.81904,634.3473997489593,100.47164025104064
B_CUY_01_043_06,1097.69264,751.819140443211,345.87349955678894
B_CUY_01_043_02,1097.69264,720.8196533155613,376.87298668443873
B_CUY_01_049_04,408.2328,589.3165658161628,181.08376581616278
B_CUY_01_045_12,934.39952,682.9676479807468,251.4318720192532
B_CUY_01_065_03,390.08912,589.3165658161628,199.2274458161628
B_CUY_01_045_14,934.39952,710.704031200223,223.69548879977708
B_CUY_01_049_06,408.2328,575.6115294018334,167.37872940183343
B_CUY_01_043_12,1097.69264,904.5324033457383,193.16023665426167
B_CUY_01_045_02,934.39952,1038.482818776267,104.08329877626704
B_CUY_01_043_09,1097.69264,920.5216124957892,177.17102750421077
B_CUY_01_026_11,734.81904,993.6151400388792,258.7961000388792
B_CUY_01_026_13,734.81904,457.65032312135565,277.1687168786443
B_CUY_01_026_09,734.81904,630.431675059151,104.38736494084901
B_CUY_01_045_08,934.39952,904.5324033457383,29.867116654261736
B_CUY_01_026_12,734.81904,696.6726843950762,38.14635560492377
B_CUY_01_045_05,934.39952,703.5252026022409,230.8743173977591
B_CUY_01_043_08,1097.69264,695.5305980272154,402.16204197278455
B_CUY_01_043_14,1097.69264,660.7785414051659,436.91409859483406
B_CUY_01_049_08,408.2328,483.59199919133624,75.35919919133624
B_CUY_01_043_03,1097.69264,685.2518207164684,412.4408192835316
B_CUY_01_043_01,1097.69264,839.5966355730825,258.0960044269175
B_CUY_01_043_10,1097.69264,890.827366931409,206.86527306859102
B_CUY_01_049_02,408.2328,529.9280746874023,121.69527468740228
B_CUY_01_049_01,408.2328,498.4391219735264,90.20632197352643
B_CUY_01_045_10,934.39952,790.4869217550689,143.91259824493113
B_CUY_01_065_04,390.08912,699.6094779124325,309.5203579124325
B_CUY_01_045_06,934.39952,768.7872807657141,165.612239234286
B_CUY_01_045_11,934.39952,1068.9928403176907,134.59332031769065
B_CUY_01_026_14,734.81904,502.19169146792615,232.62734853207382
B_CUY_01_049_07,408.2328,483.59199919133624,75.35919919133624
B_CUY_01_043_13,1097.69264,832.5809621705091,265.1116778294909
CUY_00_029_03,681.0,358.28880911746774,322.71119088253226
B_CUY_01_101_10,489.87936,417.02467946459365,72.85468053540637
B_CUY_01_066_09,381.01728,596.6585496095536,215.64126960955355
B_CUY_01_066_14,381.01728,519.1598317904292,138.14255179042914
B_CUY_01_083_03,145.14944,206.39132219198393,61.24188219198393
B_CUY_01_101_02,489.87936,506.5968817439606,16.71752174396056
B_CUY_01_101_18,489.87936,477.2289465703976,12.650413429602395
B_CUY_01_101_04,489.87936,360.57298185318933,129.3063781468107
B_CUY_01_076_05,281.22704,538.4121448486537,257.18510484865374
B_CUY_01_101_11,489.87936,416.5352138783676,73.34414612163243
B_CUY_01_066_11,381.01728,581.485116436546,200.467836436546
B_CUY_01_076_02,281.22704,457.81347831676436,176.58643831676437
B_CUY_01_065_07,390.08912,575.6115294018334,185.52240940183344
B_CUY_01_083_02,145.14944,258.4378295273538,113.28838952735381
B_CUY_01_076_10,281.22704,511.6546928016297,230.42765280162973
B_CUY_01_101_14,489.87936,463.0344445698422,26.844915430157812
B_CUY_01_076_03,281.22704,412.78264438396786,131.55560438396788
B_CUY_01_065_06,390.08912,521.4440045261507,131.35488452615073
B_CUY_01_101_13,489.87936,463.0344445698422,26.844915430157812
B_CUY_01_066_15,381.01728,476.4131705933542,95.39589059335418
B_CUY_01_083_01,145.14944,236.57503334259027,91.42559334259028
B_CUY_01_065_10,390.08912,877.1223305170795,487.0332105170795
CUY_00_029_02,681.0,396.46712484309955,284.53287515690045
CUY_00_007_02,884.0,955.7631347040648,71.76313470406478
B_CUY_01_101_15,489.87936,376.88850139405764,112.99085860594238
B_CUY_01_065_09,390.08912,616.7266386448216,226.63751864482163
B_CUY_01_101_17,489.87936,446.39261463815654,43.486745361843475
B_CUY_01_101_01,489.87936,417.02467946459365,72.85468053540637
B_CUY_01_066_12,381.01728,533.1911785955759,152.1738985955759
CUY_00_007_04,884.0,1121.3656580438778,237.36565804387783
CUY_00_007_03,884.0,952.9894963821171,68.98949638211707
B_CUY_01_076_09,281.22704,421.5930249360367,140.36598493603674
B_CUY_01_066_07,381.01728,643.1577803010282,262.14050030102817
B_CUY_01_066_05,381.01728,498.11281158270907,117.09553158270904
B_CUY_01_076_08,281.22704,473.8026874668153,192.57564746681533
B_CUY_01_066_06,381.01728,547.2225254007226,166.20524540072256
CUY_00_007_07,884.0,749.2086573166721,134.7913426833279
B_CUY_01_066_04,381.01728,433.99281978709666,52.975539787096636
B_CUY_01_083_05,145.14944,212.10175403128784,66.95231403128784
B_CUY_01_101_12,489.87936,421.4298697406281,68.44949025937194
B_CUY_01_066_08,381.01728,588.6639450345281,207.64666503452804
B_CUY_01_076_04,281.22704,516.8756590547076,235.64861905470764
B_CUY_01_101_05,489.87936,487.834034271962,2.0453257280379944
B_CUY_01_101_16,489.87936,477.065791374989,12.813568625011044
B_CUY_01_066_13,381.01728,567.127459240582,186.11017924058194
B_CUY_01_066_02,381.01728,741.2140527416467,360.19677274164667
B_CUY_01_066_03,381.01728,628.8001231050641,247.7828431050641
B_CUY_01_101_09,489.87936,557.9907682976957,68.11140829769568
B_CUY_01_065_08,390.08912,607.5899477019353,217.50082770193535
B_CUY_01_083_04,145.14944,224.8278592731651,79.6784192731651
B_CUY_01_101_08,489.87936,422.8982664993062,66.98109350069382
B_CUY_01_076_11,281.22704,472.8237562943632,191.5967162943632
B_CUY_01_066_01,381.01728,660.2890758189399,279.27179581893984
B_CUY_01_101_07,489.87936,393.04086573951724,96.83849426048278
B_CUY_01_076_06,281.22704,457.65032312135565,176.42328312135567
B_CUY_01_066_10,381.01728,544.448887078775,163.43160707877496
B_CUY_01_101_06,489.87936,446.39261463815654,43.486745361843475
B_CUY_01_076_07,281.22704,445.4136834657045,164.1866434657045
B_CUY_01_076_01,281.22704,549.1803877456268,267.95334774562684
CUY_00_082_01,850.0,342.6259103582342,507.3740896417658
CUY_00_076_09,1426.0,582.3008924135895,843.6991075864105
CUY_00_074_07,1296.0,595.5164632416928,700.4835367583072
CUY_00_076_07,1426.0,489.7918966168662,936.2081033831338
CUY_00_074_05,1296.0,615.5845522769607,680.4154477230393
CUY_00_071_04,1216.0,477.2289465703976,738.7710534296024
CUY_00_074_04,1296.0,582.7903579998155,713.2096420001845
CUY_00_050_03,1060.0,610.2004308284743,449.7995691715257
CUY_00_082_04,850.0,415.3931275105068,434.6068724894932
CUY_00_074_01,1296.0,474.2921530530413,821.7078469469586
CUY_00_081_01,1109.0,407.23536774007266,701.7646322599273
CUY_00_076_03,1426.0,636.4684172892722,789.5315827107278
CUY_00_050_05,1060.0,394.50926249819537,665.4907375018047
CUY_00_055_04,1170.0,703.5252026022409,466.47479739775906
CUY_00_076_10,1426.0,717.882859798205,708.117140201795
CUY_00_050_01,1060.0,411.15109242988103,648.848907570119
CUY_00_050_04,1060.0,479.67627450152787,580.3237254984722
CUY_00_076_08,1426.0,488.3234998581881,937.6765001418119
CUY_00_055_08,1170.0,626.5159503693426,543.4840496306574
CUY_00_076_11,1426.0,721.961739683422,704.038260316578
CUY_00_081_03,1109.0,446.39261463815654,662.6073853618434
CUY_00_076_13,1426.0,720.493342924744,705.506657075256
CUY_00_082_03,850.0,302.81604267851554,547.1839573214845
CUY_00_081_08,1109.0,458.1397887075817,650.8602112924183
CUY_00_055_09,1170.0,445.4136834657045,724.5863165342955
CUY_00_055_05,1170.0,541.838403952236,628.161596047764
CUY_00_081_11,1109.0,463.0344445698422,645.9655554301578
CUY_00_082_08,850.0,364.81501693381506,485.18498306618494
CUY_00_076_15,1426.0,477.2289465703976,948.7710534296024
CUY_00_050_07,1060.0,422.8982664993062,637.1017335006939
CUY_00_074_09,1296.0,410.4984716482463,885.5015283517537
CUY_00_050_02,1060.0,708.093548073684,351.906451926316
CUY_00_074_10,1296.0,532.8648682047585,763.1351317952415
CUY_00_076_01,1426.0,710.704031200223,715.295968799777
CUY_00_081_02,1109.0,332.8365986337132,776.1634013662867
CUY_00_074_03,1296.0,636.3052620938635,659.6947379061365
CUY_00_071_01,1216.0,501.7022258817001,714.2977741182999
CUY_00_076_06,1426.0,482.93937840970153,943.0606215902985
CUY_00_081_09,1109.0,677.7466817276689,431.25331827233106
CUY_00_076_05,1426.0,475.7605498117195,950.2394501882804
CUY_00_081_06,1109.0,484.57093036378836,624.4290696362116
CUY_00_050_08,1060.0,406.41959176302925,653.5804082369707
CUY_00_071_02,1216.0,562.8854241599562,653.1145758400438
CUY_00_076_12,1426.0,574.306287838564,851.693712161436
CUY_00_055_02,1170.0,393.04086573951724,776.9591342604828
CUY_00_082_05,850.0,405.2775053951685,444.7224946048315
CUY_00_076_04,1426.0,515.4072622960294,910.5927377039706
CUY_00_076_02,1426.0,533.1911785955759,892.8088214044241
CUY_00_074_02,1296.0,770.0925223289835,525.9074776710165
CUY_00_050_06,1060.0,520.791383744516,539.208616255484
CUY_00_071_03,1216.0,644.789332255115,571.210667744885
CUY_00_081_05,1109.0,502.84431224956086,606.1556877504391
CUY_00_074_06,1296.0,605.3057749662138,690.6942250337862
CUY_00_082_07,850.0,384.39364038285703,465.60635961714297
CUY_00_071_05,1216.0,535.1490409404801,680.8509590595199
CUY_00_081_04,1109.0,520.4650733536986,588.5349266463014
CUY_00_055_06,1170.0,732.2405169941691,437.75948300583093
CUY_00_082_06,850.0,349.4784285653989,500.5215714346011
CUY_00_091_01,915.0,557.9907682976957,357.0092317023043
CUY_00_171_02,785.0,348.3363421975381,436.6636578024619
CUY_00_212_03,762.0,371.17806955475373,390.82193044524627
CUY_00_087_04,1500.0,434.6454405687314,1065.3545594312686
CUY_00_087_07,1500.0,563.8643553324083,936.1356446675917
CUY_00_082_10,850.0,332.8365986337132,517.1634013662867
CUY_00_190_03,950.0,424.8561288442104,525.1438711557896
CUY_00_155_04,868.0,405.2775053951685,462.7224946048315
CUY_00_155_01,868.0,394.0197969119693,473.9802030880307
CUY_00_213_03,644.0,315.7053031158015,328.2946968841985
CUY_00_190_01,950.0,440.519027603444,509.480972396556
CUY_00_171_01,785.0,342.6259103582342,442.3740896417658
CUY_00_091_02,915.0,485.5498615362405,429.4501384637595
CUY_00_082_09,850.0,389.4514514405262,460.5485485594738
CUY_00_212_05,762.0,457.81347831676436,304.18652168323564
CUY_00_190_02,950.0,322.2315109321488,627.7684890678512
CUY_00_186_03,387.0,258.76413991817117,128.23586008182883
CUY_00_087_06,1500.0,475.7605498117195,1024.2394501882804
CUY_00_217_03,1014.0,402.9933326594469,611.0066673405531
CUY_00_186_01,387.0,224.8278592731651,162.1721407268349
CUY_00_087_03,1500.0,450.308339327965,1049.6916606720351
CUY_00_213_02,644.0,441.00849318967,202.99150681033
CUY_00_213_01,644.0,318.47894143774914,325.52105856225086
CUY_00_091_08,915.0,566.4748384589473,348.52516154105274
CUY_00_121_06,1010.0,421.75618013144543,588.2438198685545
CUY_00_190_04,950.0,460.4239614433033,489.5760385566967
CUY_00_217_02,1014.0,401.36178070536005,612.63821929464
CUY_00_091_04,915.0,519.6492973766552,395.3507026233448
CUY_00_155_05,868.0,456.83454714431224,411.16545285568776
CUY_00_212_01,762.0,297.5950764254377,464.4049235745623
CUY_00_213_05,644.0,317.17369987447967,326.82630012552033
CUY_00_087_05,1500.0,543.6331111017316,956.3668888982684
CUY_00_186_02,387.0,215.3648579394615,171.6351420605385
CUY_00_212_02,762.0,293.35304134481197,468.64695865518803
CUY_00_087_02,1500.0,403.8091086364903,1096.1908913635098
CUY_00_091_03,915.0,657.5154374969923,257.48456250300774
CUY_00_087_09,1500.0,621.2949841162647,878.7050158837353
CUY_01_024_05,771.1064,696.9989947858936,74.1074052141064
CUY_01_024_10,771.1064,638.7525900249938,132.35380997500624
CUY_01_024_03,771.1064,540.859472779784,230.24692722021598
CUY_01_024_01,771.1064,709.7251000277708,61.38129997222916
CUY_01_024_11,771.1064,615.7477074723695,155.35869252763052
CUY_01_026_06,734.81904,822.3021848597621,87.48314485976209
CUY_00_217_04,1014.0,416.5352138783676,597.4647861216324
CUY_01_026_02,734.81904,595.353308046284,139.46573195371593
CUY_01_026_01,734.81904,696.3463740042588,38.47266599574118
CUY_01_024_09,771.1064,631.2474510361943,139.8589489638057
CUY_01_026_04,734.81904,712.6618935451271,22.157146454872873
CUY_01_024_07,771.1064,576.5904605742855,194.51593942571446
CUY_01_026_09,734.81904,616.7266386448216,118.09240135517837
CUY_01_026_10,734.81904,501.0496051000653,233.76943489993465
CUY_01_024_08,771.1064,513.1230895603079,257.9833104396921
CUY_01_026_12,734.81904,496.31810443321353,238.50093556678644
CUY_01_026_03,734.81904,553.5855780216613,181.2334619783387
CUY_01_026_08,734.81904,535.1490409404801,199.6699990595199
CUY_01_026_11,734.81904,627.0054159555685,107.81362404443144
CUY_01_024_02,771.1064,603.3479126213095,167.75848737869046
CUY_01_026_07,734.81904,594.7006872646493,140.11835273535064
CUY_01_026_05,734.81904,741.3772079370553,6.558167937055373
CUY_01_024_06,771.1064,1022.00414403999,250.89774403999002
CUY_01_024_04,771.1064,574.306287838564,196.800112161436
CUY_01_024_12,771.1064,457.65032312135565,313.45607687864435
CUY_01_035_10,535.23856,575.1220638156074,39.883503815607355
CUY_01_026_13,734.81904,681.33609602666,53.48294397333996
CUY_01_035_01,535.23856,527.6439019516806,7.594658048319388
CUY_01_035_12,535.23856,463.0344445698422,72.2041154301578
CUY_01_035_15,535.23856,517.5282798363423,17.71028016365767
CUY_01_026_16,734.81904,579.2009437008245,155.61809629917548
CUY_01_026_14,734.81904,653.2734024163666,81.54563758363338
CUY_01_026_15,734.81904,548.5277669639921,186.29127303600785
CUY_01_035_09,535.23856,579.3640988962331,44.12553889623314
CUY_01_026_17,734.81904,657.189127106175,77.62991289382501
CUY_01_035_14,535.23856,535.6385065267061,0.39994652670611686
CUY_01_035_07,535.23856,489.9550518122749,45.28350818772509
CUY_01_035_06,535.23856,616.0740178631868,80.83545786318678
CUY_01_035_04,535.23856,581.485116436546,46.24655643654603
CUY_01_035_02,535.23856,534.4964201588454,0.7421398411546534
CUY_01_066_02,381.01728,538.4121448486537,157.3948648486537
CUY_01_049_07,408.2328,365.7939481062672,42.43885189373282
CUY_01_049_08,408.2328,387.6567442910307,20.576055708969307
CUY_01_043_15,1097.69264,832.091496584283,265.60114341571693
CUY_01_043_10,1097.69264,665.6731972674264,432.01944273257357
CUY_01_066_10,381.01728,509.69683045672554,128.6795504567255
CUY_01_043_04,1097.69264,660.7785414051659,436.91409859483406
CUY_01_043_07,1097.69264,982.1942763602714,115.49836363972861
CUY_01_043_16,1097.69264,679.5413888771645,418.15125112283545
CUY_01_049_06,408.2328,352.4152220827552,55.81757791724482
CUY_01_049_02,408.2328,411.15109242988103,2.918292429881035
CUY_01_066_08,381.01728,509.69683045672554,128.6795504567255
CUY_01_043_08,1097.69264,763.5663145126363,334.1263254873637
CUY_01_049_04,408.2328,461.5660478111641,53.333247811164085
CUY_01_043_12,1097.69264,602.0426710580401,495.64996894195986
CUY_01_049_01,408.2328,466.6238588688332,58.39105886883323
CUY_01_043_01,1097.69264,740.5614319600119,357.1312080399881
CUY_01_066_06,381.01728,439.0506308447658,58.03335084476578
CUY_01_049_03,408.2328,572.6747358844772,164.44193588447718
CUY_01_066_07,381.01728,433.99281978709666,52.975539787096636
CUY_01_043_02,1097.69264,905.6744897135991,192.0181502864009
CUY_01_043_11,1097.69264,603.0216022304921,494.67103776950785
CUY_01_049_10,408.2328,414.74050672887205,6.507706728872051
CUY_01_043_18,1097.69264,690.7990973603636,406.8935426396364
CUY_01_066_04,381.01728,489.9550518122749,108.93777181227489
CUY_01_043_14,1097.69264,647.5629705770626,450.12966942293735
CUY_01_066_01,381.01728,477.39210176580633,96.3748217658063
CUY_01_066_09,381.01728,527.6439019516806,146.6266219516806
CUY_01_066_03,381.01728,607.4267925065267,226.40951250652665
CUY_01_043_17,1097.69264,613.463534736648,484.22910526335204
CUY_01_043_05,1097.69264,763.5663145126363,334.1263254873637
CUY_01_043_06,1097.69264,822.3021848597621,275.3904551402379
CUY_01_043_03,1097.69264,732.2405169941691,365.4521230058309
CUY_01_049_09,408.2328,557.338147516061,149.105347516061
CUY_01_049_05,408.2328,359.7572058761459,48.47559412385408
CUY_01_066_05,381.01728,502.84431224956086,121.82703224956083
CUY_01_043_09,1097.69264,831.4388758026483,266.25376419735164
CUY_01_043_13,1097.69264,710.0514104185881,387.64122958141184
CUY_01_101_08,489.87936,439.7032516264006,50.17610837359945
CUY_01_066_11,381.01728,526.1755051930026,145.15822519300252
CUY_01_101_09,489.87936,384.39364038285703,105.48571961714299
CUY_01_113_06,625.95696,561.2538722058694,64.70308779413062
CUY_01_083_04,145.14944,202.63875269758424,57.48931269758424
CUY_01_082_03,172.36496,271.4902451600484,99.1252851600484
CUY_01_113_03,625.95696,528.6228331241327,97.33412687586724
CUY_01_101_01,489.87936,509.0442096750908,19.164849675090807
CUY_01_083_07,145.14944,202.63875269758424,57.48931269758424
CUY_01_102_14,322.05032,328.92087394390484,6.870553943904838
CUY_01_083_06,145.14944,214.71223715782676,69.56279715782676
CUY_01_083_02,145.14944,215.3648579394615,70.2154179394615
CUY_01_082_01,172.36496,287.64260950550806,115.27764950550807
CUY_01_101_15,489.87936,378.19374295732706,111.68561704267296
CUY_01_083_09,145.14944,245.38541389465917,100.23597389465917
CUY_01_083_05,145.14944,247.8327418257894,102.68330182578941
CUY_01_113_07,625.95696,595.5164632416928,30.440496758307177
CUY_01_101_05,489.87936,388.3093650726654,101.56999492733462
CUY_01_101_14,489.87936,475.10792903008473,14.771430969915286
CUY_01_102_11,322.05032,458.1397887075817,136.08946870758172
CUY_01_082_09,172.36496,269.5323828151442,97.16742281514422
CUY_01_082_05,172.36496,294.0056621264467,121.64070212644668
CUY_01_102_13,322.05032,402.9933326594469,80.94301265944688
CUY_01_082_08,172.36496,346.54163504804256,174.17667504804257
CUY_01_101_13,489.87936,388.3093650726654,101.56999492733462
CUY_01_101_06,489.87936,366.12025849708454,123.75910150291548
CUY_01_102_09,322.05032,500.5601395138393,178.50981951383932
CUY_01_101_04,489.87936,399.7302287512732,90.1491312487268
CUY_01_113_08,625.95696,575.6115294018334,50.34543059816656
CUY_01_113_05,625.95696,687.2096830613726,61.25272306137265
CUY_01_082_11,172.36496,431.70864705137507,259.34368705137507
CUY_01_102_12,322.05032,338.87334086383447,16.823020863834472
CUY_01_113_10,625.95696,540.370007193558,85.58695280644201
CUY_01_113_01,625.95696,599.1058775406838,26.851082459316217
CUY_01_082_07,172.36496,222.54368653744353,50.17872653744354
CUY_01_101_17,489.87936,599.5953431269098,109.7159831269098
CUY_01_113_02,625.95696,639.8946763928545,13.937716392854554
CUY_01_101_02,489.87936,398.0986767971864,91.78068320281363
CUY_01_113_09,625.95696,572.6747358844772,53.28222411552281
CUY_01_101_10,489.87936,417.67730024622836,72.20205975377166
CUY_01_082_06,172.36496,232.98561904359926,60.62065904359926
CUY_01_102_05,322.05032,402.0144014869948,79.96408148699481
CUY_01_102_04,322.05032,387.6567442910307,65.60642429103069
CUY_01_102_07,322.05032,413.92473075182863,91.87441075182863
CUY_01_082_02,172.36496,241.79599959566812,69.43103959566812
CUY_01_113_11,625.95696,489.46558622604886,136.49137377395112
CUY_01_101_18,489.87936,410.4984716482463,79.3808883517537
CUY_01_102_08,322.05032,384.39364038285703,62.34332038285703
CUY_01_113_04,625.95696,520.791383744516,105.16557625548398
CUY_01_101_16,489.87936,381.78315725631813,108.09620274368189
CUY_01_101_11,489.87936,394.0197969119693,95.85956308803071
CUY_01_101_03,489.87936,456.83454714431224,33.04481285568778
CUY_01_102_10,322.05032,380.31476049763995,58.26444049763995
CUY_01_083_01,145.14944,191.70735460520245,46.557914605202456
CUY_01_082_04,172.36496,270.185003596779,97.82004359677899
CUY_01_102_06,322.05032,434.6454405687314,112.59512056873137
CUY_01_082_10,172.36496,227.11203200888667,54.747072008886676
CUY_01_101_07,489.87936,441.9874243621221,47.89193563787791
CUY_01_101_12,489.87936,421.5930249360367,68.28633506396329
CUY_01_083_08,145.14944,208.18602934147944,63.03658934147944
CUY_01_066_12,381.01728,511.6546928016297,130.6374128016297
CUY_01_083_03,145.14944,202.63875269758424,57.48931269758424
CUY_01_102_03,322.05032,447.697856201426,125.64753620142602
